conceptID,term,Type,MTurk_E,MTurk_P,MTurk_A,US_E,US_P,US_A,org_E,org_P,org_A
1256,hypocrite,Identities,-.71862745,-.30710784,.25539216,-.5834378,-.41666669,.29126215,-2.5999999,-1.23,1.11
1990,idealistic,Modifiers,.43136793,.26320755,.10707547,.46047679,.25574711,.12297736,1.5599999,1.11,.58999997
471,idealize,Behaviors,-.043947365,-.0052631572,.029473683,.079046443,.15804596,-.080906123,.039999999,.76999998,-.039999999
472,identify,Behaviors,.28455883,.28039217,.040441178,.3877039,.25287357,-.016181204,1.27,1.1,.16
1257,idiot,Identities,-.47954544,-.44517046,.052840907,-.46047673,-.59770113,.064724945,-2.1099999,-1.86,.41
473,idolize,Behaviors,-.035817306,-.13149038,-.01298077,.02383942,-.10632185,-.051779907,-.18000001,-.15000001,.050000001
1991,ignorant,Modifiers,-.69441748,-.60097086,-.23907767,-.6260978,-.66666663,-.10679609,-2.77,-2.0999999,-.12
474,ignore,Behaviors,-.44228971,.12266355,-.4630841,-.36511916,.089080445,-.47896436,-1.73,.52999997,-1.27
1992,ill_at_ease,Modifiers,-.55976188,-.40690476,-.31105769,-.41028854,-.30747128,-.45307443,-1.91,-.85000002,-1.1900001
1258,illegitimate_child,Identities,-.10438144,-.27395833,.072135411,-.10163109,-.24425288,-.055016156,-.68000001,-.63,.039999999
1993,imaginative,Modifiers,.74055552,.5561111,.14777778,.74905896,.66379309,.080906175,2.71,2.53,.46000001
1259,imbecile,Identities,-.53563219,-.52931035,-.175,-.53575909,-.60057473,-.093851104,-2.4100001,-1.87,-.079999998
475,imitate,Behaviors,-.082999997,-.01608911,.18699999,-.174404,-.15517242,.13915859,-.97000003,-.31999999,.63999999
1994,immature,Modifiers,-.57425743,-.42054456,.34653464,-.4504391,-.57758617,.394822,-2.0699999,-1.79,1.4299999
1260,immigrant,Identities,.16777778,-.24972223,.057142857,.22710164,-.25287357,-.16181226,.63,-.66000003,-.28999999
1261,immigration_officer,Identities,.24494681,.47340426,.26489362,.10414055,.40517241,.16504858,.14,1.63,.72000003
1995,immoral,Modifiers,-.71619046,.015624998,.19735576,-.54579669,-.16666667,.19093853,-2.45,-.36000001,.80000001
1996,impatient,Modifiers,-.42937955,-.37536496,.21204379,-.40777913,-.36206895,.24919097,-1.9,-1.04,.98000002
476,impede,Behaviors,-.40866336,.20742574,.20990099,-.32496861,.24137929,.23624597,-1.5700001,1.0599999,.94
477,implicate,Behaviors,-.23383838,.20825,.1729798,-.12923461,.15517241,.10032365,-.79000002,.75999999,.51999998
478,implore,Behaviors,.10578948,-.058157895,.20868421,.2396487,.11494252,.13592236,.68000001,.62,.63
1997,impolite,Modifiers,-.69855767,-.18725961,.21466346,-.60100377,-.09195403,.36245957,-2.6700001,-.1,1.33
1998,impractical,Modifiers,-.4779703,-.36460397,.070544556,-.34755328,-.37931037,.087378666,-1.66,-1.1,.47999999
1999,impressionable,Modifiers,.018333333,-.091190472,-.059047617,.32998747,.19827586,.0032362717,1.04,.91000003,.22
479,imprison,Behaviors,-.51015627,.60677081,.23046875,-.2547051,.57471263,-.0032362188,-1.29,2.22,.2
2000,impulsive,Modifiers,-.2387037,-.053148147,.44907406,-.056461707,.0086206812,.63106799,-.5,.25,2.1600001
1262,in_law,Identities,.18509616,.21442308,.18293269,.19447932,.20402297,.29773465,.5,.93000001,1.13
480,incarcerate,Behaviors,-.10288461,.64447117,.32908654,-.074027576,.50574714,.067961186,-.56999999,1.98,.41999999
481,incite,Behaviors,-.25088236,.24794118,.37117648,-.066499352,.32471263,.24271846,-.54000002,1.35,.95999998
2001,incompetent,Modifiers,-.70927835,-.63505155,-.31726804,-.59849435,-.73563218,-.40129447,-2.6600001,-2.3399999,-1.03
2002,inconsiderate,Modifiers,-.65808821,-.2002451,.13995098,-.6963613,-.24712645,.16504858,-3.05,-.63999999,.72000003
2003,inconspicuous,Modifiers,.11617647,-.081796117,-.5169903,.19447932,.031609192,-.68608409,.5,.33000001,-1.91
2004,incredulous,Modifiers,-.023958333,-.054736841,.035,.0012547263,-.048850581,.084142417,-.27000001,.050000001,.47
482,incriminate,Behaviors,-.3930693,.34158415,.26980197,-.27979922,.30459768,.24595472,-1.39,1.28,.97000003
2005,indecent,Modifiers,-.56666666,-.092696629,.20252809,-.50313669,-.25287357,.34951457,-2.28,-.66000003,1.29
2006,indecisive,Modifiers,-.4137255,-.45441177,-.45343137,-.29987451,-.51149422,-.48220059,-1.47,-1.5599999,-1.28
2007,independent,Modifiers,.6939252,.59462619,.22429906,.73651195,.704023,.11650488,2.6600001,2.6700001,.56999999
2008,indifferent,Modifiers,-.15785713,-.20547619,-.34857142,-.058971114,-.21551724,-.52103555,-.50999999,-.52999997,-1.4
2009,indignant,Modifiers,-.28709677,-.096774191,.16881721,-.13425343,-.11206897,.055016205,-.81,-.17,.38
483,indoctrinate,Behaviors,-.25965908,.35568181,.17698863,.036386471,.47413793,-.055016156,-.13,1.87,.039999999
2010,indolent,Modifiers,-.38828126,-.28515625,-.51718748,-.099121682,-.22988506,-.1003236,-.67000002,-.57999998,-.1
484,indulge,Behaviors,.23737864,.25995144,.10898058,.2923463,.20689654,.058252446,.88999999,.94,.38999999
2011,indulgent,Modifiers,-.05842391,.028532609,.16684783,-.0012546815,-.0632184,.10679615,-.28,0,.54000002
2012,industrious,Modifiers,.61227679,.48839286,.43986487,.58343786,.5201149,.41100326,2.05,2.03,1.48
2013,inexact,Modifiers,-.31263441,-.23537233,-.096808508,-.25219569,-.23850575,-.12297732,-1.28,-.61000001,-.17
2014,inexperienced,Modifiers,-.30710784,-.50049019,-.22156863,-.16687575,-.52011496,-.29126212,-.94,-1.59,-.69
1263,infant,Identities,.62872338,-.68696809,.27845743,.63613552,-.73850572,.33009711,2.26,-2.3499999,1.23
2015,infatuated,Modifiers,.049757283,-.033252425,.064077668,.13676289,-.066091962,.19093853,.27000001,-.0099999998,.80000001
485,influence,Behaviors,.2747826,.55500001,.21934782,.27478045,.66666663,.038834982,.81999999,2.54,.33000001
486,inform,Behaviors,.51020408,.3262755,.20586735,.61606026,.56609195,.029126244,2.1800001,2.1900001,.30000001
1264,informant,Identities,.058762886,.22190721,.05798969,.14930993,.36494252,-.067961141,.31999999,1.49,0
1265,informer,Identities,.025742574,.25569308,.043564357,.18695109,.32183909,-.012944957,.47,1.34,.17
487,infuriate,Behaviors,-.59755433,.28668478,.51318681,-.48808026,.38793105,.47896445,-2.22,1.5700001,1.6900001
2016,inhibited,Modifiers,-.26860467,-.43953487,-.43982559,-.21204513,-.27586207,-.33980578,-1.12,-.74000001,-.83999997
488,inject_with_medicine,Behaviors,.33861387,.38465345,-.031930692,.32998747,.47701147,-.19417472,1.04,1.88,-.38999999
489,injure,Behaviors,-.78500003,.1485,.38675001,-.67377663,.32183909,.31715214,-2.96,1.34,1.1900001
1266,inmate,Identities,-.5346154,-.41177884,-.033653844,-.37013799,-.53160918,.045307469,-1.75,-1.63,.34999999
2017,innocent,Modifiers,.54708737,-.11638349,-.25084952,.52572149,-.017241389,-.44983813,1.8200001,.16,-1.1799999
2018,inquisitive,Modifiers,.64052629,.31578946,.20315789,.59347552,.40517241,.20388351,2.0899999,1.63,.83999997
2019,insane,Modifiers,-.667,-.33724999,.33750001,-.37515679,-.37068969,.38511327,-1.77,-1.0700001,1.4
2020,insecure,Modifiers,-.61569148,-.52420211,-.41648936,-.59598494,-.40229884,-.56957924,-2.6500001,-1.1799999,-1.55
2021,insensitive,Modifiers,-.61610579,-.098557688,.035096154,-.50313669,-.15229885,.12621363,-2.28,-.31,.60000002
1267,insider,Identities,.1165,.38975,.0019999992,.22459224,.48275861,-.15857603,.62,1.9,-.28
2022,insincere,Modifiers,-.67227721,-.30000001,-.16584158,-.63613546,-.27586207,-.19093849,-2.8099999,-.74000001,-.38
490,inspect,Behaviors,.021601941,.27038833,.050242718,.046424113,.18390805,-.17475726,-.090000004,.86000001,-.33000001
1268,inspector,Identities,.3517544,.43925437,.14057018,.21204518,.37931031,-.28478962,.56999999,1.54,-.67000002
491,inspire,Behaviors,.81504852,.68737864,.31626213,.91468,.88505745,.058252446,3.3699999,3.3,.38999999
492,instruct,Behaviors,.5845238,.54333335,.35785714,.57841909,.60344827,.090614915,2.03,2.3199999,.49000001
1269,instructor,Identities,.54108912,.43663368,.26113862,.50564617,.5431034,.11326864,1.74,2.1099999,.56
493,insult,Behaviors,-.68811882,-.010294117,.31004903,-.5834378,-.080459781,.38511327,-2.5999999,-.059999999,1.4
1270,insurance_agent,Identities,.11601942,.18131068,.20606796,.19949813,.13218389,.0097087622,.51999998,.68000001,.23999999
1271,insurance_claims_investigator,Identities,.17965686,.35980392,.051470589,.086574674,.28735632,-.087378614,.07,1.22,-.059999999
1272,intellectual,Identities,.66927081,.51315105,-.044109948,.60853201,.64942527,-.032362435,2.1500001,2.48,.11
2023,intelligent,Modifiers,.8125,.66544116,.093872547,.84190714,.82471263,.14239484,3.0799999,3.0899999,.64999998
494,interest,Behaviors,.52499998,.34927008,.24379562,.58594728,.49425289,.11650488,2.0599999,1.9400001,.56999999
2024,interested,Modifiers,.65809524,.36166668,.2597619,.66373897,.41379309,-.025889942,2.3699999,1.66,.13
495,interfere_with,Behaviors,-.43584904,.2245283,.39363208,-.27227098,.15517241,.25242722,-1.36,.75999999,.99000001
1273,intern,Identities,.3524074,-.34555554,.22203703,.42283565,-.46264368,-.051779907,1.41,-1.39,.050000001
1274,interpreter,Identities,.4920103,.35412371,.37242267,.63613552,.50287354,.19093853,2.26,1.97,.80000001
496,interrogate,Behaviors,-.23553921,.44509804,.4495098,-.10664991,.46551725,.27184466,-.69999999,1.84,1.05
1275,interrogator,Identities,-.071153849,.56098902,.39917582,-.031367604,.52586204,.28478968,-.40000001,2.05,1.09
497,interrupt,Behaviors,-.57091343,.061778847,.47932693,-.43036383,.048850562,.52750814,-1.99,.38999999,1.84
498,interview,Behaviors,.3970297,.39133662,.21831684,.40025097,.44252872,.042071223,1.3200001,1.76,.34
1276,interviewer,Identities,.25849515,.40849516,.27766991,.21204518,.42816091,.18446603,.56999999,1.71,.77999997
1277,intimate,Identities,.45156249,.21020408,-.11119792,.5809285,.44540229,-.11650483,2.04,1.77,-.15000001
499,intimidate,Behaviors,-.54825002,.34999999,.42625001,-.38268501,.33908045,.29126215,-1.8,1.4,1.11
2025,intimidated,Modifiers,-.63300973,-.52160192,-.10194175,-.55332494,-.43390805,-.15210353,-2.48,-1.29,-.25999999
2026,intolerant,Modifiers,-.54690719,-.21391752,.11804123,-.54830611,-.22413793,.11003239,-2.46,-.56,.55000001
2027,intoxicated,Modifiers,-.28143564,-.35148513,.32202971,-.11919696,-.38505748,.44336572,-.75,-1.12,1.58
2028,introspective,Modifiers,.51205879,.18647058,-.51941174,.46298623,.27873564,-.44336566,1.5700001,1.1900001,-1.16
1278,introvert,Identities,.12727273,-.23199999,-.59875,.069008805,-.31896552,-.86084139,0,-.88999999,-2.45
2029,introverted,Modifiers,.063349515,-.20849514,-.53762138,.13174406,-.26436782,-.65695792,.25,-.69999999,-1.8200001
500,intruder,Behaviors,-.64226806,.10695876,.29304123,-.55834377,.17528734,.064724945,-2.5,.82999998,.41
1279,invalid,Identities,-.19975728,-.51626211,-.49878642,-.12421577,-.56034482,-.35922328,-.76999998,-1.73,-.89999998
1280,investigator,Identities,.30767044,.40170455,.075284094,.48808029,.51436782,-.080906123,1.67,2.01,-.039999999
501,invite,Behaviors,.53355265,.37039474,.15153509,.6762861,.39942527,.055016205,2.4200001,1.61,.38
2030,irate,Modifiers,-.57184207,-.074473687,.43815789,-.45294851,-.014367823,.38187703,-2.0799999,.17,1.39
2031,irked,Modifiers,-.40297028,-.27103961,.021039603,-.44291088,-.19827586,.045307469,-2.04,-.47,.34999999
2032,irrational,Modifiers,-.62876344,-.24892473,.28333333,-.57841903,-.31321838,.43689319,-2.5799999,-.87,1.5599999
2033,irritable,Modifiers,-.53537232,-.25585106,.24228723,-.425345,-.31321838,.20711978,-1.97,-.87,.85000002
502,irritate,Behaviors,-.6054762,.033095241,.42880952,-.53575909,.048850562,.45631069,-2.4100001,.38999999,1.62
2034,irritated,Modifiers,-.54069149,-.31037235,.20797873,-.48557085,-.22413793,.064724945,-2.21,-.56,.41
2035,irritating,Modifiers,-.63440591,-.13292079,.45074257,-.59598494,-.054597709,.63430423,-2.6500001,.029999999,2.1700001
503,isolate,Behaviors,-.57115382,.1389423,-.26274037,-.61856961,.35057473,-.54692554,-2.74,1.4400001,-1.48
1281,jackass,Identities,-.57230389,-.23970588,.47230393,-.6260978,-.30172414,.67637539,-2.77,-.82999998,2.3
504,jail,Behaviors,-.10142857,.61108488,.36650944,-.026348783,.62643677,.24271846,-.38,2.4000001,.95999998
1282,janitor,Identities,.38214284,-.26530612,.17244898,.43287331,-.31321838,-.37216824,1.45,-.87,-.94
2036,jealous,Modifiers,-.56421053,-.46105263,.0076315771,-.54830611,-.30747128,.061488699,-2.46,-.85000002,.40000001
505,jeer_at,Behaviors,-.59729731,.0029279289,.38130629,-.48808026,-.031609204,.48867318,-2.22,.11,1.72
1283,jerk,Identities,-.73613864,-.15866336,.46237624,-.59096611,-.14655173,.51456308,-2.6300001,-.28999999,1.8
506,jest,Behaviors,.00026315794,.036842104,.35552633,-.041405246,.017241372,.41100326,-.44,.28,1.48
1284,jeweler,Identities,.31287879,.095202021,-.069949493,.28230867,.1235632,-.27508086,.85000002,.64999998,-.63999999
2037,jittery,Modifiers,-.40849516,-.31237864,.39538833,-.11668755,-.1408046,.61165047,-.74000001,-.27000001,2.0999999
1285,job_seeker,Identities,.41804123,-.19252577,.33402061,.46047679,-.15804599,.12297736,1.5599999,-.33000001,.58999997
1286,jock,Identities,.10555556,.33888888,.6219697,.15432875,.44252872,.59546924,.34,1.76,2.05
507,join,Behaviors,.40245098,.31593138,.24656864,.50062734,.41379309,.10355989,1.72,1.66,.52999997
508,joke_with,Behaviors,.5561828,.25349462,.42903227,.64868253,.295977,.54045308,2.3099999,1.25,1.88
509,jolt,Behaviors,-.27500001,.2247449,.43775511,-.1994981,.24425288,.50809062,-1.0700001,1.0700001,1.78
510,josh,Behaviors,.024999999,.11629213,.3022472,.10664996,.048850562,.29449841,.15000001,.38999999,1.12
511,jostle,Behaviors,-.34062499,.15130208,.40052083,-.18444163,.13505746,.42071199,-1.01,.69,1.51
1287,journalist,Identities,.28117979,.34016854,.34999999,.28230867,.38218388,.26213595,.85000002,1.55,1.02
2038,joyful,Modifiers,.82038838,.56262136,.40606797,.94981176,.76149422,.43689319,3.51,2.8699999,1.5599999
2039,joyless,Modifiers,-.63030303,-.53585857,-.54873735,-.64868248,-.5229885,-.77346277,-2.8599999,-1.6,-2.1800001
2040,jubilant,Modifiers,.71336633,.46287128,.51658416,.76411545,.56896549,.63430423,2.77,2.2,2.1700001
1288,judge,Identities,-.021085858,.36275253,.041161615,.35759097,.66379309,-.13915855,1.15,2.53,-.22
1289,junkie,Identities,-.65514708,-.62083334,-.08284314,-.45796731,-.64942527,-.080906123,-2.0999999,-2.04,-.039999999
1290,juror,Identities,.35365167,.46095505,-.13342696,.27979925,.61781603,-.39805821,.83999997,2.3699999,-1.02
1291,jury_foreman,Identities,.31469071,.41237113,.058505155,.18695109,.29022989,-.064724892,.47,1.23,.0099999998
1292,juvenile,Identities,.098039217,-.33259803,.47867647,-.008782912,-.39655173,.33009711,-.31,-1.16,1.23
512,kick,Behaviors,-.6741758,.22857143,.61291206,-.55583435,.1005747,.54045308,-2.49,.56999999,1.88
1293,kid,Identities,.30228364,-.12644231,.45673078,.41781682,-.42816091,.64401299,1.39,-1.27,2.2
1294,kidnapper,Identities,-.91799998,.38049999,.31924999,-.87703884,.23563217,-.084142365,-3.77,1.04,-.050000001
513,kill,Behaviors,-.90833336,.53833336,.55694443,-1,.49712643,-.10355984,-4.2600002,1.95,-.11
1295,killjoy,Identities,-.6138587,-.041576087,.087499999,-.52321196,.14942528,-.087378614,-2.3599999,.74000001,-.059999999
2041,kind,Modifiers,.86802882,.63269228,.0062499996,.93475533,.81321836,-.10679609,3.45,3.05,-.12
2042,kindly,Modifiers,.80165094,.52099055,.043809522,.88205773,.59482759,-.080906123,3.24,2.29,-.039999999
514,kiss,Behaviors,.65686274,.4759804,.11936274,.69134253,.60632181,-.035598677,2.48,2.3299999,.1
1296,klutz,Identities,-.26140776,-.33398059,.2053398,-.14178164,-.42816091,.3721683,-.83999997,-1.27,1.36
515,knife,Behaviors,-.8450495,.41435644,.67772275,-.85194474,.40229884,.605178,-3.6700001,1.62,2.0799999
516,knock_out,Behaviors,-.63341838,.52142859,.63647962,-.49811789,.60344827,.69902909,-2.26,2.3199999,2.3699999
1297,know_it_all,Identities,-.34902912,-.06286408,.43592232,-.2973651,.017241372,.52103561,-1.46,.28,1.8200001
2043,knowledgeable,Modifiers,.80661762,.65588236,.0022058825,.8770389,.85919541,-.016181204,3.22,3.21,.16
1298,kook,Identities,-.25965908,-.16825843,.32816091,.016311191,-.094827592,.21359226,-.20999999,-.11,.87
517,kowtow_to,Behaviors,-.39214286,-.47214285,-.17957747,-.19447926,-.39080459,.087378666,-1.05,-1.14,.47999999
1299,labor_union_leader,Identities,.27452379,.54666668,.49238095,.28230867,.55172414,.55339807,.85000002,2.1400001,1.92
1300,laborer,Identities,.41163367,-.027970295,.42524752,.32496864,-.094827592,.035598729,1.02,-.11,.31999999
1301,lackey,Identities,-.30000001,-.46350574,-.08139535,-.14930989,-.52011496,-.28478962,-.87,-1.59,-.67000002
1302,lady,Identities,.51262134,.14126213,-.061407767,.54579675,.24137929,-.058252402,1.9,1.0599999,.029999999
1303,laid_off_worker,Identities,-.33645833,-.56510419,-.35338542,-.22710158,-.64367819,-.39805821,-1.1799999,-2.02,-1.02
1304,landlady,Identities,.18809524,.37476191,.10333333,.089084089,.4195402,.12297736,.079999998,1.6799999,.58999997
1305,landlord,Identities,.14785714,.52240568,.067619048,.10414055,.51149422,.14886734,.14,2,.67000002
1306,landscape_architect,Identities,.42029703,.2460396,.097524755,.46800503,.26436779,-.19417472,1.59,1.14,-.38999999
1307,landscaper,Identities,.36509901,.0480198,.34455445,.39272273,-.020114949,.022653747,1.29,.15000001,.28
518,laud,Behaviors,.43956044,.30989012,.30137363,.36762863,.25287357,.27508092,1.1900001,1.1,1.0599999
519,laugh_at,Behaviors,-.30482954,.12642045,.46363637,-.071518168,.18103448,.57605183,-.56,.85000002,1.99
520,laugh_with,Behaviors,.78736842,.47047871,.63842106,.85194474,.61494249,.71844661,3.1199999,2.3599999,2.4300001
1308,law_student,Identities,.3031579,.17942709,.24427083,.40777919,.38218388,-.012944957,1.35,1.55,.17
1309,lawyer,Identities,.125,.58292079,.47277227,.27728984,.69252878,.49838191,.82999998,2.6300001,1.75
521,lay_off_someone_from_a_job,Behaviors,-.58846152,.48846155,.21236263,-.41530734,.46839079,.022653747,-1.9299999,1.85,.28
2044,lazy,Modifiers,-.53797168,-.55707544,-.77099055,-.44040146,-.66666663,-.89967632,-2.03,-2.0999999,-2.5699999
522,lead,Behaviors,.505,.58304346,.30543479,.57590967,.68103445,.16828482,2.02,2.5899999,.73000002
1310,leader,Identities,.51690477,.71634614,.4952381,.64617312,.80747122,.33009711,2.3,3.03,1.23
523,leave,Behaviors,-.21119048,.31952381,.18976191,-.3927227,.35344827,-.13268606,-1.84,1.45,-.2
524,lecture,Behaviors,.0088785049,.31822431,.32663551,.086574674,.29310343,.21359226,.07,1.24,.87
1311,lecturer,Identities,.32079208,.33415842,.17227723,.39272273,.42528737,.058252446,1.29,1.7,.38999999
525,leer_at,Behaviors,-.54560441,-.046978023,-.13708791,-.2547051,-.089080468,-.26537216,-1.29,-.090000004,-.61000001
1312,legislator,Identities,.05736842,.44526315,.21105263,.051442932,.56321841,.032362487,-.07,2.1800001,.31
526,lend_money_to,Behaviors,.31771845,.40873787,-.074029125,.48306149,.39367816,-.12621357,1.65,1.59,-.18000001
2045,lenient,Modifiers,.29735577,.13317308,-.2483173,.34504393,.037356313,-.41100317,1.1,.34999999,-1.0599999
1313,lesbian,Identities,.13092105,-.043201756,.099780701,.20953578,-.037356328,.077669926,.56,.090000004,.44999999
1314,liar,Identities,-.76249999,-.20625,.226,-.66373897,-.066091962,.051779963,-2.9200001,-.0099999998,.37
1315,liberal,Identities,.16641414,.11616161,.24191919,.25972399,.15517241,.30097088,.75999999,.75999999,1.14
527,liberate,Behaviors,.73440593,.67252475,.41831684,.78419071,.73275858,.30420715,2.8499999,2.77,1.15
1316,librarian,Identities,.52430552,.07662037,-.39837962,.52823091,-.14367817,-.73462778,1.83,-.28,-2.0599999
1317,library_assistant,Identities,.45736843,-.074999996,-.40473685,.51568383,-.080459781,-.72168279,1.78,-.059999999,-2.02
528,lie_to,Behaviors,-.63421053,-.00026315678,.10973684,-.56336254,.14655171,-.12944981,-2.52,.73000002,-.19
529,lift,Behaviors,.3450495,.50841582,.33118811,.51568383,.63218391,.31067961,1.78,2.4200001,1.17
2046,light_hearted,Modifiers,.5598039,.1740196,.050490197,.52321202,.20114942,-.045307416,1.8099999,.92000002,.07
530,like,Behaviors,.66642857,.39190477,.10404762,.72396487,.46551725,.058252446,2.6099999,1.84,.38999999
531,listen_to,Behaviors,.69652176,.3171739,-.43586957,.80175662,.55172414,-.58899671,2.9200001,2.1400001,-1.61
1318,little_brother,Identities,.50728154,-.22596154,.5274272,.49811795,-.17528737,.54045308,1.71,-.38999999,1.88
1319,little_sister,Identities,.52025002,-.10575,.37099999,.53575909,-.18103449,.43365696,1.86,-.41,1.55
2047,lively,Modifiers,.57524037,.4391827,.67668271,.63864493,.5229885,.69902909,2.27,2.04,2.3699999
1320,loafer,Identities,-.4010101,-.52651513,-.59494948,-.18193221,-.454023,-.62135923,-1,-1.36,-1.71
1321,loan_shark,Identities,-.61166668,.47129628,.4261111,-.41781679,.49137929,.26860842,-1.9400001,1.9299999,1.04
532,loathe,Behaviors,-.54124999,-.030750001,-.063749999,-.51066494,-.048850581,-.087378614,-2.3099999,.050000001,-.059999999
1322,lobby_attendant,Identities,.30849513,-.10145631,.05145631,.39272273,-.17816094,-.11003233,1.29,-.40000001,-.13
1323,lobbyist,Identities,-.22595239,.43785715,.51745284,.071518213,.37643677,.47249192,.0099999998,1.53,1.67
1324,locksmith,Identities,.45140186,.33247665,.062850468,.36010039,.16954023,-.15533978,1.16,.81,-.27000001
1325,logger,Identities,.20309278,.37656251,.5575521,.24466752,.27586204,.20064726,.69999999,1.1799999,.82999998
2048,lonely,Modifiers,-.59557289,-.55442709,-.63437498,-.61355078,-.43390805,-.88349509,-2.72,-1.29,-2.52
1326,loner,Identities,-.060336538,-.26682693,-.46225962,-.01882055,-.30747128,-.72168279,-.34999999,-.85000002,-2.02
2049,lonesome,Modifiers,-.60368419,-.51499999,-.60763156,-.52572137,-.47413793,-.84789646,-2.3699999,-1.4299999,-2.4100001
533,look_at,Behaviors,.23137255,.092892155,-.16559406,.27979925,.14942528,-.19417472,.83999997,.74000001,-.38999999
1327,loser,Identities,-.57113403,-.671134,-.33067009,-.37013799,-.80172414,-.45631066,-1.75,-2.5699999,-1.2
2050,lost,Modifiers,-.61250001,-.56305557,-.097500004,-.48055205,-.454023,-.090614863,-2.1900001,-1.36,-.07
1328,louse,Identities,-.62357956,-.30255681,-.10198864,-.28732744,-.34195405,-.0032362188,-1.42,-.97000003,.2
1329,lout,Identities,-.63851351,-.18513514,.16433333,-.17942281,-.16091955,-.042071171,-.99000001,-.34,.079999998
534,love,Behaviors,.84009433,.65990567,.16886793,.91217059,.83045971,.14239484,3.3599999,3.1099999,.64999998
2051,loved,Modifiers,.89247572,.71601939,.070145629,.96235883,.9511494,.080906175,3.5599999,3.53,.46000001
1330,lover,Identities,.70168269,.50600964,.22307692,.76160604,.65229887,.048543721,2.76,2.49,.36000001
2052,lovesick,Modifiers,-.30000001,-.33776042,-.27890626,-.31994978,-.097701155,-.44983813,-1.55,-.12,-1.1799999
2053,low,Modifiers,-.60373831,-.54369158,-.60817754,-.57841903,-.55747128,-.80258894,-2.5799999,-1.72,-2.27
2054,lower_class,Modifiers,-.34140626,-.5497396,-.17239584,-.24968629,-.64655173,-.31067958,-1.27,-2.03,-.75
2055,loyal,Modifiers,.76923078,.52764422,-.013942309,.89209533,.75862062,-.27184463,3.28,2.8599999,-.63
2056,lucky,Modifiers,.70470297,.3450495,.13292079,.73651195,.32183909,.11003239,2.6600001,1.34,.55000001
1331,lunatic,Identities,-.53892046,-.090624996,.46875,-.50062728,-.16954024,.51779938,-2.27,-.37,1.8099999
535,lure,Behaviors,-.41666666,.29010418,.05859375,-.19698866,.37068963,-.33656955,-1.0599999,1.51,-.82999998
536,lust_for,Behaviors,.07925532,.10212766,.24361703,.079046443,.26724136,.13592236,.039999999,1.15,.63
2057,lustful,Modifiers,-.019669117,.049074076,.18529412,-.023839375,.054597691,.1747573,-.37,.41,.75
1332,machine_operator_in_a_factory,Identities,.37287235,.043085106,.46808511,.30489337,.020114932,.28802592,.94,.28999999,1.1
1333,machine_repairer,Identities,.48857144,.31523809,.38151658,.4102886,.22988504,.15210359,1.36,1.02,.68000001
2058,mad,Modifiers,-.44331682,-.069554456,.40000001,-.37515679,-.11206897,.30097088,-1.77,-.17,1.14
1334,madman,Identities,-.67666668,.17,.56642854,-.51819319,.12068965,.70550168,-2.3399999,.63999999,2.3900001
1335,mafioso,Identities,-.58181816,.53125,.40000001,-.17189457,.34195399,.038834982,-.95999998,1.41,.33000001
1336,magician,Identities,.31225491,.28799018,.43823528,.35257214,.16091952,.52427191,1.13,.77999997,1.83
1337,maid,Identities,.42574257,-.25445545,.24702971,.43789211,-.35057473,-.30420709,1.47,-1,-.73000002
1338,maiden,Identities,.27004716,-.11674529,-.10188679,.30740276,-.25574714,-.27184463,.94999999,-.67000002,-.63
1339,mail_carrier,Identities,.48700979,.046078432,.26985294,.55332494,-.057471272,-.21035595,1.9299999,.02,-.44
537,make_fun_of,Behaviors,-.69122338,-.10957447,.38897848,-.65621078,.037356313,.47249192,-2.8900001,.34999999,1.67
538,make_love_to,Behaviors,.78910893,.56485146,.43415841,.85696363,.73850572,.28155345,3.1400001,2.79,1.08
1340,malcontent,Identities,-.52151161,-.16392045,.14252873,-.2973651,-.13218391,-.0097087091,-1.46,-.23999999,.18000001
2059,male,Modifiers,.28013158,.32499999,.30340314,.47051445,.43103448,.24595472,1.6,1.72,.97000003
2060,malicious,Modifiers,-.79257429,.12230393,.28749999,-.6587202,.15229884,.1747573,-2.9000001,.75,.75
539,malign,Behaviors,-.64302325,.08238636,.2663793,-.40025091,.12931034,.10032365,-1.87,.67000002,.51999998
1341,malingerer,Identities,-.40810812,-.35924658,-.26780823,-.30740273,-.10057472,-.29773459,-1.5,-.13,-.70999998
1342,man,Identities,.24638888,.30741757,.17222223,.34504393,.40517241,.13268611,1.1,1.63,.62
1343,manager,Identities,.28089005,.47945026,.3425,.35759097,.68678159,.34951457,1.15,2.6099999,1.29
1344,manager_of_branch_store,Identities,.31166667,.41367924,.38466981,.37766626,.34482756,.33656961,1.23,1.42,1.25
1345,maniac,Identities,-.66074073,.13222222,.68388891,-.44291088,.06896551,.60841423,-2.04,.46000001,2.0899999
2061,maniacal,Modifiers,-.66186869,.15151516,.65681815,-.35508153,.14080459,.45631069,-1.6900001,.70999998,1.62
2062,manic,Modifiers,-.47378641,-.13373786,.57548541,-.33751565,-.27873564,.5598706,-1.62,-.75,1.9400001
540,manipulate,Behaviors,-.71322113,.24423076,.15528846,-.57590961,.41091952,.16504858,-2.5699999,1.65,.72000003
2063,manipulative,Modifiers,-.68510103,.1780303,.13737373,-.52572137,.36781609,-.21035595,-2.3699999,1.5,-.44
