conceptID,term,Type,MTurk_E,MTurk_P,MTurk_A,US_E,US_P,US_A
1128,employer,Identities,1.2170454,2.0715909,.85340911,1.5700001,2.5599999,.69999999
1129,enemy,Identities,-2.7647059,.98137254,.98627448,-2.77,1.0700001,.94999999
1130,engineer,Identities,2.0753694,1.6206896,.94384235,1.75,1.9400001,.30000001
1131,entrepreneur,Identities,1.9788889,1.8211111,1.9255556,1.59,2,1.99
1132,environmentalist,Identities,2.2145631,.87864077,.86504853,2.0999999,.64999998,.76999998
1133,evangelical_Christian,Identities,.34900001,.38999999,.889,.67000002,.64999998,.88
1134,evangelist,Identities,.27941176,.97864079,1.9417475,.76999998,1.09,1.16
1135,evildoer,Identities,-3.5958333,1.5520834,1.3729167,-3.3399999,1.45,.93000001
1136,ex_boyfriend,Identities,-.99223304,-.57647061,-.12352941,-1.14,-.56999999,.38999999
1137,ex_convict,Identities,-1.2107843,-.97843134,.25588235,-1,-.91000003,.31
1138,ex_girlfriend,Identities,-.97812498,-.39687499,.32395834,-1,.02,.83999997
1139,ex_husband,Identities,-.99183673,-.087755099,.49183673,-1.41,-.50999999,.13
1140,ex_wife,Identities,-.95612246,-.055102043,.77959186,-1.52,.17,.98000002
1141,executioner,Identities,-1.8586538,2.2298076,.8970874,-1.77,2.77,.25
1142,executive,Identities,.73714286,2.5599999,1.7552381,.81999999,2.73,1.5
1143,expert,Identities,2.4427185,2.3883495,1.1184466,1.98,2.8,.47999999
1144,extrovert,Identities,1.068,1.274,2.4630001,1.33,1.6900001,2.6600001
1145,eyewitness,Identities,1.5897959,1.4,.047959179,1.6,1.8200001,-.12
1146,failure,Identities,-2.2333333,-1.177451,-.59411764,-2.22,-.81999999,-.66000003
1147,fan,Identities,1.6376238,.55742574,2.0138614,1.67,.75999999,2.24
1148,fanatic,Identities,-.92608696,.37739131,2.4191303,-.41999999,.56999999,2.46
1149,farm_laborer,Identities,1.8834951,-.14757282,1.6339805,1.47,-.0099999998,-.2
1150,farmer,Identities,2.5613861,1.1801981,1.2168317,2.1300001,.5,-.47999999
1151,fast_food_server,Identities,.85490197,-1.1480392,1.7343137,.67000002,-1.05,.89999998
1152,father,Identities,2.1677248,2.137037,.91746032,2.6900001,2.9300001,.50999999
1153,father_in_law,Identities,.96078432,.82941175,.2607843,1.37,1.6,.13
1154,fellow,Identities,1.1474227,.58350515,.26458332,1.36,.57999998,-.039999999
1155,felon,Identities,-2.7349057,-.053333331,1.2314286,-2.6700001,-.40000001,.76999998
1156,female,Identities,1.914359,.67886597,.6530928,1.86,1.2,.86000001
1157,feminist,Identities,.6695652,.84173912,1.6035087,.82999998,.86000001,1.55
1158,fiance,Identities,2.4095745,1.4585106,.80107528,2.28,1.83,.63
1159,fiancee,Identities,2.3118279,1.4075269,.84565216,2.24,1.6900001,.64999998
1160,fiend,Identities,-1.4701149,.80229884,1.3149425,-1.37,.66000003,.80000001
1161,fighter,Identities,.44411764,2.2088234,2.5715687,.62,2.3599999,2.1700001
1162,file_clerk,Identities,1.1222222,-.67878789,-.41111112,.57999998,-.67000002,-1.05
1163,film_star,Identities,.85052633,1.9157895,1.9157895,.47999999,1.77,1.76
1164,fire_investigator,Identities,2.3773196,1.7402062,1.2721649,1.95,1.66,.43000001
1165,firefighter,Identities,3.0217822,2.5722773,2.5950494,3.27,2.8499999,2.29
1166,firstborn,Identities,1.7504854,.30194175,.72330099,1.9,1.71,.73000002
1167,fisherman,Identities,1.568421,.56315792,.15894736,1.47,.41,-.87
1168,flight_attendant,Identities,1.3806819,.31590909,1.1818181,1.51,.44,.31
1169,flirt,Identities,.38469386,.69591838,1.3836734,.55000001,1.01,1.48
1170,flunky,Identities,-1.6764045,-1.9288889,-.35113636,-1.7,-1.79,-.52999997
1171,follower,Identities,-.03043478,-1.5713043,-1.1791304,-.02,-1.21,-1.01
1172,fool,Identities,-2.0078535,-.86335081,.34083769,-1.47,-1.6,.74000001
1173,foreigner,Identities,.60399997,-.41999999,.227,.92000002,-.69999999,.19
1174,foreman,Identities,1.3926315,1.7494737,1.4552083,.63999999,1.3,.34
1175,forest_ranger,Identities,2.2816327,1.189796,1.2510204,2.01,.95999998,-.22
1176,foster_child,Identities,1.6297872,-.88617021,.67021275,1.24,-.40000001,.02
1177,foster_daughter,Identities,1.6424242,-.47676769,.54040402,1.5,.079999998,-.33000001
1178,foster_father,Identities,2.2696078,1.8480392,1.0287129,1.89,1.6799999,.19
1179,foster_mother,Identities,2.1858585,1.530303,.9727273,2.24,1.77,.28999999
1180,foster_parent,Identities,2.4634409,1.6623656,1.0989248,2.1600001,1.83,.36000001
1181,foster_son,Identities,1.1941748,-.34271845,.45728156,.92000002,-.51999998,-.11
1182,freak,Identities,-.45784312,-.49509802,.48019803,-.41999999,-.36000001,.61000001
1183,freeloader,Identities,-2.633019,-1.7019048,-1.0961905,-2.27,-1.9,-.40000001
1184,friend,Identities,3.1673684,1.6799999,.9294737,3.3800001,2.5799999,1.0599999
1185,fugitive,Identities,-2.5420561,-.83738315,1.0102804,-1.83,-.89999998,.33000001
1186,fundamentalist,Identities,-.66262627,.37070706,1.0959595,-.20999999,.61000001,.62
1187,fundraiser,Identities,2.3817308,1.7865385,1.6971154,2.55,2.1800001,1.4
1188,funeral_director,Identities,1.161165,.73786408,-.64951456,.80000001,.56999999,-1.36
1189,gal,Identities,1.382,.041999999,.69099998,1.9,.74000001,.61000001
1190,gambler,Identities,-1.1145834,-.56354165,1.4604167,-1.1799999,-1.2,1.28
1191,gamer,Identities,.88529414,-.073529422,.93921566,.23,-.2,.51999998
1192,gangster,Identities,-2.7449999,1.439,1.753,-2.1800001,1.27,1.95
1193,garbage_collector,Identities,1.6147059,.26372549,1.5558823,1.25,-.49000001,.41999999
1194,gas_station_attendant,Identities,.92376238,-.71100003,.35346535,.74000001,-1.05,-.44
1195,gay,Identities,.96078432,.059803922,.61274511,.58999997,-.039999999,.73000002
1196,geek,Identities,1.3884616,-.56634617,-.625,1.49,.52999997,-.94999999
1197,genius,Identities,2.6345589,2.2382352,.38088235,2.02,2.6300001,.050000001
1198,gentleman,Identities,2.8031249,1.5666667,-.13124999,3.05,2.1800001,-.25
1199,geologist,Identities,2.0144444,.65444446,-.077777781,1.34,.49000001,-1.01
1200,girl,Identities,2.0252428,.57019234,.84951454,2.0999999,1.41,.74000001
1201,girl_scout,Identities,2.3184466,-.32330096,1.2980583,2.1199999,.039999999,.99000001
1202,girlfriend,Identities,1.6938144,.84123713,1.1309278,2.0799999,1.37,1.01
1203,glutton,Identities,-2.322,-.74699998,-.264,-1.96,-.56,-.37
1204,gold_digger,Identities,-2.6836538,-.20961539,1.4259615,-2.4300001,-.41999999,.64999998
1205,golfer,Identities,.84597701,.42613637,-.13636364,.77999997,.34,-1.33
1206,goon,Identities,-2.1952755,.0055118119,.9393701,-1.3099999,-.19,.88999999
1207,gossip,Identities,-2.2520001,.078000002,1.961,-2.0899999,.60000002,1.47
1208,governor,Identities,.67450982,2.4009805,1.4029412,.56999999,2.2,.75999999
1209,graduate_student,Identities,2.1902175,1.0054348,.88043481,1.91,1.11,.050000001
1210,grandchild,Identities,2.668932,-1.0980769,2.4394231,2.3900001,-.47999999,2.24
1211,granddaughter,Identities,2.3311827,.21397848,1.5623655,2.01,.52999997,1.13
1212,grandfather,Identities,2.3804123,1.2206186,-.90927833,2.8499999,1.8200001,-1.01
1213,grandmother,Identities,2.4570174,.71403509,-.93982303,2.76,.88999999,-1.03
1214,grandparent,Identities,2.6425531,1.343617,-.94361705,2.52,1.78,-1.28
1215,grandson,Identities,2.3510869,.22391304,1.8652173,2.1099999,.52999997,1.45
1216,granny,Identities,2.3980951,-.0076190438,-1.1885715,2.76,.75,-1.52
1217,grind,Identities,-.34494382,.36931819,.7056818,.20999999,1.41,.81999999
1218,grouch,Identities,-2.0669904,-.88446599,-.26601943,-2.4000001,-1.3,-.52999997
1219,grownup,Identities,1.1825243,1.6213592,.63786405,.99000001,1.8,.059999999
1220,guest,Identities,1.2083334,-.40208334,-.19895834,1.49,.28999999,.27000001
1221,gunman,Identities,-2.1346939,1.7571429,1.65,-2.3299999,2.3,1.14
1222,guy,Identities,.84260869,1.072174,.7295652,.70999998,1.37,.94999999
1223,hairdresser,Identities,1.5009999,.15899999,1.443,1.5599999,-.0099999998,1.01
1224,hairstylist,Identities,1.5126866,.31417909,1.341791,1.62,.38999999,.70999998
1225,half_brother,Identities,1.2562963,.32074073,.40296295,.87,.41,.33000001
1226,half_sister,Identities,1.1808081,.13232324,.35959595,.76999998,.30000001,.38999999
1227,half_wit,Identities,-1.4607477,-2.2373831,-1.3700935,-1.49,-1.76,-.72000003
1228,handicapped_person,Identities,.61199999,-1.101,-1.056,.56,-.72000003,-1.03
1229,handyman,Identities,2.0564356,.92376238,1.5435643,1.76,1.04,.46000001
1230,has_been,Identities,-1.4255102,-2.2234695,-1.3632653,-.87,-2.02,-.94
1231,heel,Identities,-.23999999,-.051999997,.184,.15000001,.25999999,.28
1232,helper,Identities,2.792233,1.1436893,.87378639,2.79,1.92,.38
1233,henchman,Identities,-1.9545455,.66262627,.76666665,-1.83,-.11,.52999997
1234,hermit,Identities,-.082352944,-1.4990196,-2.4843137,-.050000001,-1.28,-2.29
1235,hero,Identities,3.1960785,2.9686275,2.327451,3.6300001,3.45,1.54
1236,heterosexual,Identities,1.0693182,.62727273,.27159092,1.29,1.03,.31
1237,hick,Identities,-.53076923,-.94230771,-.25480768,-.44,-.76999998,.56999999
1238,hillbilly,Identities,-.4488889,-.95164835,.13846155,-.46000001,-1.09,.38
1239,hippie,Identities,.70526314,-.75894737,-.74842107,.76999998,-.47,-.31
1240,hipster,Identities,-.15638298,-.68404257,.55851066,.050000001,-.54000002,-.15000001
1241,homeless_person,Identities,-.49719626,-2.5626168,-1.2971963,-.56999999,-2.4300001,-1.02
1242,homosexual,Identities,.66274512,.074509799,.50776696,.40000001,.07,.63
1243,hooker,Identities,-1.2977778,-1.1647059,1.817037,-1.2,-1.29,1.01
1244,host,Identities,1.7194175,1.4932039,1.5524272,2.0799999,1.62,1.26
1245,hostage,Identities,-.74226803,-3.0402062,-1.9226804,-1.42,-2.9100001,-1.33
1246,hostess,Identities,1.6694736,.27894735,1.4105263,1.9400001,.38999999,.92000002
1247,hothead,Identities,-2.2851486,-.12970297,2.5900991,-1.92,-.41999999,2.5899999
1248,hotshot,Identities,-.69393939,1.0141414,2.2777777,-.88,.88999999,2.3199999
1249,housebreaker,Identities,-2.6455696,.57594937,1.0898734,-2.8199999,.83999997,.74000001
1250,houseguest,Identities,1.2865385,-.30480769,.11730769,1.38,-.18000001,.23999999
1251,housekeeper,Identities,1.9881188,-.58613861,1.2029703,1.4,-.74000001,-.52999997
1252,housewife,Identities,1.9820224,.24777779,.89111114,1.79,.38999999,-.14
1253,hunk,Identities,.94166666,1.5458333,.57916665,.91000003,1.6900001,1.01
1254,husband,Identities,1.7726415,1.1556604,.67641509,1.95,1.64,.38
1255,hypochondriac,Identities,-1.5168421,-1.6042105,.94736838,-1.13,-1.6900001,.43000001
1256,hypocrite,Identities,-2.8745098,-1.2284313,1.0215687,-2.5999999,-1.23,1.11
1257,idiot,Identities,-1.9181818,-1.7806818,.21136363,-2.1099999,-1.86,.41
1258,illegitimate_child,Identities,-.41752577,-1.0958333,.28854164,-.68000001,-.63,.039999999
1259,imbecile,Identities,-2.1425288,-2.1172414,-.69999999,-2.4100001,-1.87,-.079999998
1260,immigrant,Identities,.67111111,-.99888891,.22857143,.63,-.66000003,-.28999999
1261,immigration_officer,Identities,.97978723,1.893617,1.0595745,.14,1.63,.72000003
1262,in_law,Identities,.74038464,.8576923,.73173076,.5,.93000001,1.13
1263,infant,Identities,2.5148935,-2.7478724,1.1138297,2.26,-2.3499999,1.23
1264,informant,Identities,.23505154,.88762885,.23195876,.31999999,1.49,0
1265,informer,Identities,.10297029,1.0227723,.17425743,.47,1.34,.17
1266,inmate,Identities,-2.1384616,-1.6471153,-.13461538,-1.75,-1.63,.34999999
1267,insider,Identities,.46599999,1.559,.0079999967,.62,1.9,-.28
1268,inspector,Identities,1.4070176,1.7570175,.56228071,.56999999,1.54,-.67000002
1269,instructor,Identities,2.1643565,1.7465347,1.0445545,1.74,2.1099999,.56
1270,insurance_agent,Identities,.46407768,.72524273,.82427186,.51999998,.68000001,.23999999
1271,insurance_claims_investigator,Identities,.71862745,1.4392157,.20588236,.07,1.22,-.059999999
1272,intellectual,Identities,2.6770833,2.0526042,-.17643979,2.1500001,2.48,.11
1273,intern,Identities,1.4096296,-1.3822222,.88814813,1.41,-1.39,.050000001
1274,interpreter,Identities,1.9680412,1.4164948,1.4896907,2.26,1.97,.80000001
1275,interrogator,Identities,-.2846154,2.2439561,1.5967033,-.40000001,2.05,1.09
1276,interviewer,Identities,1.0339806,1.6339806,1.1106796,.56999999,1.71,.77999997
1277,intimate,Identities,1.80625,.84081632,-.44479167,2.04,1.77,-.15000001
1278,introvert,Identities,.5090909,-.92799997,-2.395,0,-.88999999,-2.45
1279,invalid,Identities,-.79902911,-2.0650485,-1.9951457,-.76999998,-1.73,-.89999998
1280,investigator,Identities,1.2306818,1.6068182,.30113637,1.67,2.01,-.039999999
1281,jackass,Identities,-2.2892156,-.9588235,1.8892157,-2.77,-.82999998,2.3
1282,janitor,Identities,1.5285714,-1.0612245,.68979591,1.45,-.87,-.94
1283,jerk,Identities,-2.9445546,-.63465345,1.8495049,-2.6300001,-.28999999,1.8
1284,jeweler,Identities,1.2515152,.38080809,-.27979797,.85000002,.64999998,-.63999999
1285,job_seeker,Identities,1.6721649,-.7701031,1.3360825,1.5599999,-.33000001,.58999997
1286,jock,Identities,.42222223,1.3555555,2.4878788,.34,1.76,2.05
1287,journalist,Identities,1.1247191,1.3606741,1.4,.85000002,1.55,1.02
1288,judge,Identities,-.084343433,1.4510101,.16464646,1.15,2.53,-.22
1289,junkie,Identities,-2.6205883,-2.4833333,-.33137256,-2.0999999,-2.04,-.039999999
1290,juror,Identities,1.4146067,1.8438202,-.53370786,.83999997,2.3699999,-1.02
1291,jury_foreman,Identities,1.2587628,1.6494845,.23402062,.47,1.23,.0099999998
1292,juvenile,Identities,.39215687,-1.3303921,1.9147059,-.31,-1.16,1.23
1293,kid,Identities,1.2091346,-.50576925,1.8269231,1.39,-1.27,2.2
1294,kidnapper,Identities,-3.6719999,1.522,1.277,-3.77,1.04,-.050000001
1295,killjoy,Identities,-2.4554348,-.16630435,.34999999,-2.3599999,.74000001,-.059999999
1296,klutz,Identities,-1.0456311,-1.3359224,.82135922,-.83999997,-1.27,1.36
1297,know_it_all,Identities,-1.3961165,-.25145632,1.7436893,-1.46,.28,1.8200001
1298,kook,Identities,-1.0386363,-.67303371,1.3126436,-.20999999,-.11,.87
1299,labor_union_leader,Identities,1.0980952,2.1866667,1.9695238,.85000002,2.1400001,1.92
1300,laborer,Identities,1.6465347,-.11188118,1.7009901,1.02,-.11,.31999999
1301,lackey,Identities,-1.2,-1.854023,-.3255814,-.87,-1.59,-.67000002
1302,lady,Identities,2.0504854,.56504852,-.24563107,1.9,1.0599999,.029999999
1303,laid_off_worker,Identities,-1.3458333,-2.2604167,-1.4135417,-1.1799999,-2.02,-1.02
1304,landlady,Identities,.75238097,1.4990476,.41333333,.079999998,1.6799999,.58999997
1305,landlord,Identities,.59142858,2.0896227,.27047619,.14,2,.67000002
1306,landscape_architect,Identities,1.6811881,.9841584,.39009902,1.59,1.14,-.38999999
1307,landscaper,Identities,1.4603961,.1920792,1.3782178,1.29,.15000001,.28
1308,law_student,Identities,1.2126316,.71770835,.97708333,1.35,1.55,.17
1309,lawyer,Identities,.5,2.3316832,1.8910891,.82999998,2.6300001,1.75
1310,leader,Identities,2.0676191,2.8653846,1.9809524,2.3,3.03,1.23
1311,lecturer,Identities,1.2831683,1.3366337,.68910891,1.29,1.7,.38999999
1312,legislator,Identities,.22947368,1.7810526,.84421051,-.07,2.1800001,.31
1313,lesbian,Identities,.5236842,-.17280702,.3991228,.56,.090000004,.44999999
1314,liar,Identities,-3.05,-.82499999,.90399998,-2.9200001,-.0099999998,.37
1315,liberal,Identities,.66565657,.46464646,.96767676,.75999999,.75999999,1.14
1316,librarian,Identities,2.0972221,.30648148,-1.5935185,1.83,-.28,-2.0599999
1317,library_assistant,Identities,1.8294737,-.29999998,-1.6189474,1.78,-.059999999,-2.02
1318,little_brother,Identities,2.0291262,-.90384614,2.1097088,1.71,-.38999999,1.88
1319,little_sister,Identities,2.0810001,-.42300001,1.484,1.86,-.41,1.55
1320,loafer,Identities,-1.6040404,-2.1060605,-2.3797979,-1,-1.36,-1.71
1321,loan_shark,Identities,-2.4466667,1.8851851,1.7044444,-1.9400001,1.9299999,1.04
1322,lobby_attendant,Identities,1.2339805,-.40582526,.20582524,1.29,-.40000001,-.13
1323,lobbyist,Identities,-.90380955,1.7514286,2.0698113,.0099999998,1.53,1.67
1324,locksmith,Identities,1.8056074,1.3299066,.25140187,1.16,.81,-.27000001
1325,logger,Identities,.81237113,1.50625,2.2302084,.69999999,1.1799999,.82999998
1326,loner,Identities,-.24134615,-1.0673077,-1.8490385,-.34999999,-.85000002,-2.02
1327,loser,Identities,-2.2845361,-2.684536,-1.3226804,-1.75,-2.5699999,-1.2
1328,louse,Identities,-2.4943182,-1.2102273,-.40795454,-1.42,-.97000003,.2
1329,lout,Identities,-2.554054,-.74054056,.65733331,-.99000001,-.34,.079999998
1330,lover,Identities,2.8067307,2.0240386,.8923077,2.76,2.49,.36000001
1331,lunatic,Identities,-2.1556818,-.36249998,1.875,-2.27,-.37,1.8099999
1332,machine_operator_in_a_factory,Identities,1.4914894,.17234042,1.8723404,.94,.28999999,1.1
1333,machine_repairer,Identities,1.9542857,1.2609524,1.5260663,1.36,1.02,.68000001
1334,madman,Identities,-2.7066667,.68000001,2.2657142,-2.3399999,.63999999,2.3900001
1335,mafioso,Identities,-2.3272727,2.125,1.6,-.95999998,1.41,.33000001
1336,magician,Identities,1.2490196,1.1519607,1.7529411,1.13,.77999997,1.83
1337,maid,Identities,1.7029703,-1.0178218,.98811883,1.47,-1,-.73000002
1338,maiden,Identities,1.0801886,-.46698114,-.40754718,.94999999,-.67000002,-.63
1339,mail_carrier,Identities,1.9480392,.18431373,1.0794117,1.9299999,.02,-.44
1340,malcontent,Identities,-2.0860465,-.65568179,.57011491,-1.46,-.23999999,.18000001
1341,malingerer,Identities,-1.6324325,-1.4369863,-1.0712329,-1.5,-.13,-.70999998
1342,man,Identities,.98555553,1.2296703,.68888891,1.1,1.63,.62
1343,manager,Identities,1.1235602,1.917801,1.37,1.15,2.6099999,1.29
1344,manager_of_branch_store,Identities,1.2466667,1.654717,1.5386792,1.23,1.42,1.25
1345,maniac,Identities,-2.6429629,.52888888,2.7355556,-2.04,.46000001,2.0899999
1346,marine,Identities,2.260577,2.5076191,2.3990476,2.47,2.6900001,1.27
1347,mastermind,Identities,1.239604,2.7237623,1.1079208,.69999999,2.9300001,.72000003
1348,maverick,Identities,.88224298,1.5028037,1.7682242,.83999997,1.3,1.39
1349,mayor,Identities,.79473686,2.1147368,1.4399999,1.03,2.02,.75
1350,mechanical_engineer,Identities,2.0768421,1.6726316,1.2340425,1.63,1.6900001,-.059999999
1351,medic,Identities,3.0319149,2.2521276,2.3244681,2.78,2.6199999,1.86
1352,menace,Identities,-2.8145728,.78592962,1.7623116,-2.51,.62,1.55
1353,mental_case,Identities,-1.7601942,-1.3281553,.64757282,-1.51,-.72000003,.56999999
1354,mental_patient,Identities,-.67931032,-1.8022727,-.05681818,-.54000002,-1.6799999,-.1
1355,mentor,Identities,2.7556818,2.2193182,.55681819,3.1700001,3.0599999,.18000001
1356,merchant,Identities,1.2708738,1.1485437,1.3446602,.69999999,.50999999,1.14
1357,midget,Identities,.57425743,-1.0564356,.08217822,.47999999,-.75,-.02
1358,migrant_worker,Identities,.62755102,-1.2897959,.92959183,.79000002,-.97000003,.1
1359,millionaire,Identities,1.0535353,2.7279999,1.3161616,.56999999,2.5,1.09
1360,miner,Identities,1.3457143,.5333333,1.7828572,.94,-.13,.58999997
1361,minister,Identities,1.4372263,1.4233576,.4970803,1.5700001,1.76,.25999999
1362,minor,Identities,.79690719,-1.6989796,1.0561224,.30000001,-1.55,.89999998
1363,minority,Identities,.49130434,-.93043476,.12192982,1.01,-.67000002,.11
1364,miser,Identities,-1.0024999,-.13749999,-.86500001,-1.61,-.69999999,-1.26
1365,missionary,Identities,1.2475247,.77128714,.55841583,2.1199999,1.41,-.14
1366,mistress,Identities,-1.7990196,-.38137254,.30392158,-2.3399999,-.34999999,.31
